DATAFLOW,LAST UPDATE,freq,s_adj,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2018-Q3,361,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2018-Q4,338,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2019-Q1,336,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2019-Q2,343,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2019-Q3,328,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2019-Q4,346,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2020-Q1,341,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2020-Q2,292,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2020-Q3,414,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2020-Q4,365,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2021-Q1,353,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2021-Q2,372,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2021-Q3,332,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2021-Q4,324,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2022-Q1,301,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2022-Q2,326,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2022-Q3,323,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2022-Q4,345,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2023-Q1,365,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2023-Q2,347,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2023-Q3,343,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2023-Q4,352,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2024-Q1,349,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2024-Q2,348,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2024-Q3,346,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2024-Q4,361,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2025-Q1,350,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2025-Q2,340,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2025-Q3,338,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Portugal,2025-Q4,319,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2009-Q1,687,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2009-Q2,686,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2009-Q3,706,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2009-Q4,711,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2010-Q1,739,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2010-Q2,727,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2010-Q3,720,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2010-Q4,709,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2011-Q1,716,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2011-Q2,718,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2011-Q3,720,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2011-Q4,738,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2012-Q1,706,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2012-Q2,698,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2012-Q3,701,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2012-Q4,697,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2013-Q1,701,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2013-Q2,731,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2013-Q3,706,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2013-Q4,718,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2014-Q1,702,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2014-Q2,696,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2014-Q3,693,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2014-Q4,691,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2015-Q1,699,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2015-Q2,682,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2015-Q3,669,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2015-Q4,663,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2016-Q1,633,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2016-Q2,581,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2016-Q3,567,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2016-Q4,540,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2017-Q1,529,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2017-Q2,506,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2017-Q3,488,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2017-Q4,478,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2018-Q1,457,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2018-Q2,439,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2018-Q3,416,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2018-Q4,410,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2019-Q1,402,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2019-Q2,405,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2019-Q3,406,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2019-Q4,404,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2020-Q1,417,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2020-Q2,541,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2020-Q3,520,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2020-Q4,495,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2021-Q1,482,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2021-Q2,453,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2021-Q3,448,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2021-Q4,464,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2022-Q1,475,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2022-Q2,463,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2022-Q3,456,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2022-Q4,461,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2023-Q1,457,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2023-Q2,452,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2023-Q3,440,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2023-Q4,466,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2024-Q1,437,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2024-Q2,446,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2024-Q3,473,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2024-Q4,471,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2025-Q1,487,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2025-Q2,496,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2025-Q3,492,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Romania,2025-Q4,507,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2010-Q1,636,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2010-Q2,635,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2010-Q3,646,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2010-Q4,659,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2011-Q1,684,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2011-Q2,721,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2011-Q3,762,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2011-Q4,774,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2012-Q1,779,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2012-Q2,778,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2012-Q3,771,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2012-Q4,760,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2013-Q1,758,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2013-Q2,746,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2013-Q3,716,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2013-Q4,689,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2014-Q1,661,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2014-Q2,659,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2014-Q3,610,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2014-Q4,570,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2015-Q1,580,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2015-Q2,561,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2015-Q3,569,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2015-Q4,572,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2016-Q1,575,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2016-Q2,519,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2016-Q3,490,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2016-Q4,427,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2017-Q1,446,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2017-Q2,425,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2017-Q3,458,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2017-Q4,462,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2018-Q1,453,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2018-Q2,437,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2018-Q3,407,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2018-Q4,409,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2019-Q1,363,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2019-Q2,360,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2019-Q3,330,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2019-Q4,311,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2020-Q1,293,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2020-Q2,255,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2020-Q3,314,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2020-Q4,320,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2021-Q1,360,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2021-Q2,348,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2021-Q3,342,,
