DATAFLOW,LAST UPDATE,freq,int_rt,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2018-Q3,0.50000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2018-Q4,0.50000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2019-Q1,0.24000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2019-Q2,0.07000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2019-Q3,-0.38000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2019-Q4,-0.21000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2020-Q1,-0.28000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2020-Q2,-0.27000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2020-Q3,-0.41000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2020-Q4,-0.54000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2021-Q1,-0.42000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2021-Q2,-0.24000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2021-Q3,-0.40000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2021-Q4,-0.25000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2022-Q1,0.16000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2022-Q2,1.24000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2022-Q3,1.67000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2022-Q4,2.43000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2023-Q1,2.65000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2023-Q2,2.73000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2023-Q3,2.93000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2023-Q4,2.86000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2024-Q1,2.59000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2024-Q2,2.79000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2024-Q3,2.59000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2024-Q4,2.52000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2025-Q1,2.77022,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2025-Q2,2.75578,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2025-Q3,2.87000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Netherlands,2025-Q4,2.81220,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2001-Q1,10.43000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2001-Q2,11.18000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2001-Q3,11.71000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2001-Q4,9.41000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2002-Q1,8.31000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2002-Q2,7.93000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2002-Q3,7.21000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2002-Q4,5.98000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2003-Q1,5.61000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2003-Q2,5.19000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2003-Q3,5.64000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2003-Q4,6.67000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2004-Q1,6.71000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2004-Q2,7.20000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2004-Q3,7.25000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2004-Q4,6.42000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2005-Q1,5.75000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2005-Q2,5.25000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2005-Q3,4.72000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2005-Q4,5.15000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2006-Q1,4.84000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2006-Q2,5.28000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2006-Q3,5.55000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2006-Q4,5.25000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2007-Q1,5.18000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2007-Q2,5.36000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2007-Q3,5.66000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2007-Q4,5.73000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2008-Q1,5.87000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2008-Q2,6.17000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2008-Q3,6.15000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2008-Q4,6.09000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2009-Q1,5.88000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2009-Q2,6.28000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2009-Q3,6.15000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2009-Q4,6.17000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2010-Q1,5.98000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2010-Q2,5.72000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2010-Q3,5.65000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2010-Q4,5.78000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2011-Q1,6.26000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2011-Q2,6.03000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2011-Q3,5.75000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2011-Q4,5.78000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2012-Q1,5.50000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2012-Q2,5.38000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2012-Q3,4.91000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2012-Q4,4.21000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2013-Q1,3.94000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2013-Q2,3.58000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2013-Q3,4.25000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2013-Q4,4.36000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2014-Q1,4.38000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2014-Q2,3.81000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2014-Q3,3.27000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2014-Q4,2.60000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2015-Q1,2.25000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2015-Q2,2.79000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2015-Q3,2.98000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2015-Q4,2.78000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2016-Q1,2.97000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2016-Q2,3.03000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2016-Q3,2.82000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2016-Q4,3.32000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2017-Q1,3.72000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2017-Q2,3.32000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2017-Q3,3.30000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2017-Q4,3.35000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2018-Q1,3.33000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2018-Q2,3.17000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2018-Q3,3.18000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2018-Q4,3.12000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2019-Q1,2.74000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2019-Q2,2.61000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2019-Q3,2.03000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2019-Q4,2.01000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2020-Q1,2.03000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2020-Q2,1.37000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2020-Q3,1.33000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2020-Q4,1.25000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2021-Q1,1.34000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2021-Q2,1.72000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2021-Q3,1.69000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2021-Q4,3.03000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2022-Q1,4.26000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2022-Q2,6.58000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2022-Q3,6.15000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2022-Q4,7.22000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2023-Q1,6.11000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2023-Q2,5.97000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2023-Q3,5.60000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2023-Q4,5.53000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2024-Q1,5.33000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2024-Q2,5.69000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2024-Q3,5.41000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2024-Q4,5.66000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2025-Q1,5.87822,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2025-Q2,5.41330,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2025-Q3,5.40000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Poland,2025-Q4,5.34607,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1986-Q1,16.69000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1986-Q2,16.49667,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1986-Q3,15.34000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1986-Q4,14.49667,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1987-Q1,14.50333,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1987-Q2,15.26333,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1987-Q3,15.42333,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1987-Q4,15.28000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1988-Q1,14.42333,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1988-Q2,14.05333,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1988-Q3,14.02667,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1988-Q4,14.08667,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1989-Q1,13.95000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1989-Q2,14.84667,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1989-Q3,15.59667,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1989-Q4,15.38000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1990-Q1,15.31000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1990-Q2,15.36667,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1990-Q3,15.41667,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1990-Q4,15.51667,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1991-Q1,15.51000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1991-Q2,14.79667,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1991-Q3,14.23333,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1991-Q4,13.60667,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1992-Q1,14.87667,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1992-Q2,13.61333,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1992-Q3,13.59000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1992-Q4,13.24667,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1993-Q1,12.55000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1993-Q2,12.63333,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1993-Q3,10.26000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1993-Q4,9.28000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1994-Q1,8.83000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1994-Q2,10.02000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1994-Q3,11.50000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1994-Q4,11.57000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1995-Q1,11.82000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1995-Q2,11.99000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1995-Q3,11.38000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1995-Q4,10.66000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1996-Q1,9.45000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1996-Q2,8.97000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1996-Q3,8.58000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1996-Q4,7.24000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1997-Q1,6.75000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1997-Q2,6.56000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1997-Q3,6.25000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1997-Q4,5.87000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1998-Q1,5.33000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1998-Q2,5.14000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1998-Q3,4.72000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1998-Q4,4.33000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1999-Q1,4.05000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Portugal,1999-Q2,4.37000,,
